Random Search
id,x,y,cost
65,928,782,163
116,883,826,345
43,724,765,581
184,518,452,296
84,656,226,931
112,816,83,607
4,661,87,903
190,373,80,931
10,249,47,774
177,263,208,527
54,165,413,557
48,227,534,986
160,307,671,228
34,43,770,191

Local Steepest Edge with LM (Random Path)
id,x,y,cost
71,3964,1678,1284
164,3842,1892,597
165,3576,1287,286
138,3226,1399,1055
14,3088,1482,267
144,2898,1609,168
62,2678,1417,182
9,2662,1405,776
102,2866,1409,939
49,2943,1341,104
178,3134,1169,420
106,3171,1147,264
52,3166,973,557
55,3144,924,585
57,3134,746,555
92,3174,606,390
129,3023,557,657
2,2769,430,500
1,2524,387,414
97,2465,426,310
152,2549,554,351
148,2498,1204,450
124,2337,850,962
94,2237,764,323
63,1972,616,129
79,1852,682,561
133,1675,616,491
80,1823,868,445
176,1774,1020,70
137,1902,1390,293
23,2005,1631,819
186,2121,1641,859
89,1922,1845,754
183,1838,1943,43
143,1417,1961,424
0,1355,1796,496
117,1199,1948,611
93,939,1962,860
108,389,1979,686
18,229,1847,182
22,47,1340,88
146,60,1148,839
181,314,954,736
34,43,770,191
160,307,671,228
48,227,534,986
54,165,413,557
30,97,409,1025
177,263,208,527
10,249,47,774
190,373,80,931
4,661,87,903
112,816,83,607
184,518,452,296
43,724,765,581
131,949,576,1018
149,993,581,849
65,928,782,163
116,883,826,345
42,583,895,158
159,331,1322,704
193,501,1290,5
41,550,1241,379
139,772,1422,150
68,922,1647,785
46,1065,1451,526
115,893,1198,166
59,1172,933,125
118,1229,1036,824
51,1479,1027,617
151,1525,726,291
162,1416,553,555
123,1199,322,119
127,1311,113,736
70,1639,4,622
135,1651,164,197
154,1878,234,262
180,1913,314,175
53,2097,299,81
121,2218,431,1094
100,2343,360,965
26,2371,371,834
86,2398,214,497
101,2504,302,297
75,2614,132,360
120,3016,260,34
44,3134,177,311
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
31,3697,324,394
78,3399,405,20
145,3400,530,145
179,3369,697,889
185,3469,1080,64
40,3585,1109,277
81,3901,849,606
90,3991,1300,246
27,3990,1450,974
71,3964,1678,1284

Local Steepest Edge (Candidates, k=5, Random Path)
id,x,y,cost
92,3174,606,390
57,3134,746,555
129,3023,557,657
1,2524,387,414
152,2549,554,351
19,2346,573,1500
189,2298,573,1226
124,2337,850,962
130,2207,907,1687
94,2237,764,323
63,1972,616,129
79,1852,682,561
80,1823,868,445
176,1774,1020,70
137,1902,1390,293
23,2005,1631,819
186,2121,1641,859
89,1922,1845,754
183,1838,1943,43
143,1417,1961,424
170,1358,1913,1350
117,1199,1948,611
0,1355,1796,496
76,1842,1709,1888
66,1642,1125,1604
51,1479,1027,617
118,1229,1036,824
197,973,984,1637
115,893,1198,166
46,1065,1451,526
198,910,1383,1255
139,772,1422,150
41,550,1241,379
193,501,1290,5
163,535,1791,1423
108,389,1979,686
18,229,1847,182
199,262,1669,1307
22,47,1340,88
195,189,1151,1145
34,43,770,191
48,227,534,986
54,165,413,557
30,97,409,1025
177,263,208,527
10,249,47,774
190,373,80,931
112,816,83,607
184,518,452,296
160,307,671,228
181,314,954,736
42,583,895,158
116,883,826,345
47,901,745,1188
65,928,782,163
59,1172,933,125
72,1341,844,1284
151,1525,726,291
133,1675,616,491
162,1416,553,555
194,1514,277,1340
123,1199,322,119
127,1311,113,736
70,1639,4,622
135,1651,164,197
154,1878,234,262
180,1913,314,175
136,2065,430,1302
53,2097,299,81
26,2371,371,834
97,2465,426,310
101,2504,302,297
86,2398,214,497
75,2614,132,360
120,3016,260,34
44,3134,177,311
25,3209,224,756
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
31,3697,324,394
157,3735,514,1106
78,3399,405,20
145,3400,530,145
185,3469,1080,64
40,3585,1109,277
90,3991,1300,246
165,3576,1287,286
138,3226,1399,1055
14,3088,1482,267
49,2943,1341,104
144,2898,1609,168
62,2678,1417,182
9,2662,1405,776
148,2498,1204,450
3,3131,1199,1133
178,3134,1169,420
106,3171,1147,264
52,3166,973,557
92,3174,606,390

Local Steepest Edge (Candidates, k=10, Random Path)
id,x,y,cost
119,3587,1123,1064
40,3585,1109,277
185,3469,1080,64
52,3166,973,557
55,3144,924,585
57,3134,746,555
129,3023,557,657
92,3174,606,390
179,3369,697,889
145,3400,530,145
78,3399,405,20
31,3697,324,394
113,3819,191,283
175,3828,57,178
171,3726,56,237
16,3562,3,82
25,3209,224,756
44,3134,177,311
120,3016,260,34
2,2769,430,500
152,2549,554,351
97,2465,426,310
1,2524,387,414
101,2504,302,297
75,2614,132,360
86,2398,214,497
53,2097,299,81
180,1913,314,175
154,1878,234,262
135,1651,164,197
127,1311,113,736
123,1199,322,119
47,901,745,1188
43,724,765,581
184,518,452,296
190,373,80,931
10,249,47,774
177,263,208,527
54,165,413,557
48,227,534,986
160,307,671,228
34,43,770,191
181,314,954,736
146,60,1148,839
22,47,1340,88
195,189,1151,1145
159,331,1322,704
18,229,1847,182
69,359,1840,1033
108,389,1979,686
68,922,1647,785
140,864,1933,945
93,939,1962,860
117,1199,1948,611
143,1417,1961,424
170,1358,1913,1350
0,1355,1796,496
46,1065,1451,526
115,893,1198,166
139,772,1422,150
193,501,1290,5
41,550,1241,379
5,628,974,1081
42,583,895,158
116,883,826,345
65,928,782,163
59,1172,933,125
51,1479,1027,617
151,1525,726,291
162,1416,553,555
133,1675,616,491
176,1774,1020,70
80,1823,868,445
79,1852,682,561
63,1972,616,129
189,2298,573,1226
94,2237,764,323
130,2207,907,1687
124,2337,850,962
148,2498,1204,450
137,1902,1390,293
23,2005,1631,819
183,1838,1943,43
89,1922,1845,754
186,2121,1641,859
15,2428,1551,891
9,2662,1405,776
62,2678,1417,182
144,2898,1609,168
14,3088,1482,267
49,2943,1341,104
178,3134,1169,420
106,3171,1147,264
165,3576,1287,286
95,3691,1650,1075
21,3365,1888,774
7,3650,1882,945
164,3842,1892,597
27,3990,1450,974
90,3991,1300,246
119,3587,1123,1064

Local Steepest Edge (Candidates, k=15, Random Path)
id,x,y,cost
59,1172,933,125
51,1479,1027,617
151,1525,726,291
133,1675,616,491
162,1416,553,555
123,1199,322,119
127,1311,113,736
70,1639,4,622
135,1651,164,197
154,1878,234,262
180,1913,314,175
158,2032,230,1155
53,2097,299,81
86,2398,214,497
101,2504,302,297
1,2524,387,414
75,2614,132,360
120,3016,260,34
44,3134,177,311
25,3209,224,756
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
31,3697,324,394
78,3399,405,20
145,3400,530,145
196,3688,759,727
185,3469,1080,64
40,3585,1109,277
119,3587,1123,1064
165,3576,1287,286
90,3991,1300,246
27,3990,1450,974
164,3842,1892,597
7,3650,1882,945
21,3365,1888,774
144,2898,1609,168
15,2428,1551,891
148,2498,1204,450
9,2662,1405,776
62,2678,1417,182
102,2866,1409,939
49,2943,1341,104
14,3088,1482,267
138,3226,1399,1055
178,3134,1169,420
106,3171,1147,264
52,3166,973,557
55,3144,924,585
57,3134,746,555
92,3174,606,390
129,3023,557,657
2,2769,430,500
152,2549,554,351
97,2465,426,310
26,2371,371,834
121,2218,431,1094
182,2088,453,1327
94,2237,764,323
124,2337,850,962
63,1972,616,129
122,1954,737,1183
79,1852,682,561
80,1823,868,445
176,1774,1020,70
137,1902,1390,293
23,2005,1631,819
186,2121,1641,859
89,1922,1845,754
183,1838,1943,43
143,1417,1961,424
0,1355,1796,496
117,1199,1948,611
93,939,1962,860
108,389,1979,686
18,229,1847,182
22,47,1340,88
159,331,1322,704
193,501,1290,5
41,550,1241,379
139,772,1422,150
68,922,1647,785
46,1065,1451,526
115,893,1198,166
5,628,974,1081
42,583,895,158
160,307,671,228
34,43,770,191
54,165,413,557
177,263,208,527
184,518,452,296
84,656,226,931
112,816,83,607
35,729,356,976
43,724,765,581
116,883,826,345
65,928,782,163
131,949,576,1018
149,993,581,849
59,1172,933,125

