Random Search
id,x,y,cost
53,2920,1809,791
170,2829,1619,522
184,2600,1799,594
155,2452,1841,197
84,2347,1997,874
70,2012,1975,87
132,1833,1789,381
169,1713,1818,92
188,1622,1862,198
6,1456,1804,329
192,1236,1832,911
134,1424,1502,419
2,1459,1404,932
74,1300,1251,646
118,1204,1227,591
98,1116,1294,697
51,1000,1347,314
120,977,1482,796
71,954,1556,744
178,683,1750,711
10,592,1848,471
44,449,1756,847
17,210,1841,799
107,73,1855,324
100,114,1710,594
63,32,1428,56
102,129,1293,732
135,277,1305,92
131,555,1117,355
121,846,1034,10
112,845,885,662
19,810,808,692
173,905,550,707
31,632,506,215
117,513,566,31
198,441,604,470
24,321,724,832
1,278,832,247
27,2,879,400
42,165,550,579
196,234,358,990
108,129,15,703
80,673,52,170
162,902,44,623
142,1120,129,575
5,1191,249,141
123,1306,516,914
7,1420,157,945
36,1677,73,103
79,1770,132,784
91,1856,126,523
141,2098,6,25
97,2352,181,604
77,2282,296,81
58,2105,393,876
82,2005,510,381
68,2040,690,962
104,1842,787,381
33,1893,1017,78
49,1904,1118,704
29,2154,1156,28
0,2249,1105,40
41,2359,715,786
143,2702,900,336
119,2735,684,850
153,2717,358,51
186,2851,343,952
163,3078,311,182
103,3241,318,302
127,3238,171,238
137,3433,28,262
75,3736,103,646
93,3991,247,899
48,3793,578,792
166,3525,715,67
194,3437,588,248
180,3274,562,635
64,3217,791,927
86,3382,964,27
110,3208,1020,990
128,3079,1029,534
124,2932,989,109
62,2964,1170,51
18,2954,1253,65

Greedy Cycle (3-Regret)
id,x,y,cost
170,2829,1619,522
34,2834,1384,245
18,2954,1253,65
62,2964,1170,51
128,3079,1029,534
106,2905,891,68
143,2702,900,336
159,2711,851,677
41,2359,715,786
37,2339,880,952
35,2314,1089,132
109,2279,1148,144
29,2154,1156,28
160,1978,992,421
49,1904,1118,704
11,1777,1185,330
139,1680,1260,362
43,1654,1486,638
168,1848,1559,75
13,1889,1720,411
169,1713,1818,92
188,1622,1862,198
6,1456,1804,329
150,1310,1865,923
192,1236,1832,911
147,1085,1811,147
71,954,1556,744
51,1000,1347,314
98,1116,1294,697
74,1300,1251,646
25,1309,801,319
158,1118,954,743
116,990,1092,808
121,846,1034,10
131,555,1117,355
125,804,1364,658
90,767,1474,99
115,747,1840,797
10,592,1848,471
44,449,1756,847
17,210,1841,799
40,7,1897,120
63,32,1428,56
92,35,1248,894
38,70,984,384
27,2,879,400
1,278,832,247
24,321,724,832
156,297,653,506
42,165,550,579
196,234,358,990
108,129,15,703
193,579,472,333
54,637,536,299
173,905,550,707
136,783,317,486
105,649,254,892
80,673,52,170
162,902,44,623
175,1131,69,131
78,1152,93,410
7,1420,157,945
36,1677,73,103
91,1856,126,523
141,2098,6,25
82,2005,510,381
58,2105,393,876
77,2282,296,81
97,2352,181,604
146,2640,88,715
187,2813,30,216
165,3139,124,509
127,3238,171,238
137,3433,28,262
75,3736,103,646
93,3991,247,899
48,3793,578,792
166,3525,715,67
88,3334,578,840
176,3281,586,6
64,3217,791,927
86,3382,964,27
185,3525,1112,27
22,3619,1219,596
52,3784,960,767
172,3848,995,539
57,3999,1093,628
66,3928,1338,512
154,3958,1389,782
148,3825,1576,145
60,3979,1762,164
23,3960,1824,795
20,3731,1803,11
59,3624,1821,751
101,3478,1919,906
4,3337,1928,515
140,3287,1689,60
183,3276,1559,31
174,3115,1498,766
152,2909,1748,83
170,2829,1619,522

Greedy Cycle (2-Regret Weighted 0.5)
id,x,y,cost
199,3447,1705,619
183,3276,1559,31
140,3287,1689,60
95,3370,1235,263
130,3461,1269,475
99,3586,1263,451
22,3619,1219,596
179,3749,1066,205
185,3525,1112,27
86,3382,964,27
166,3525,715,67
194,3437,588,248
113,3325,479,63
176,3281,586,6
26,3278,370,683
103,3241,318,302
114,3431,256,381
137,3433,28,262
127,3238,171,238
89,3196,229,303
163,3078,311,182
187,2813,30,216
153,2717,358,51
81,2453,462,379
77,2282,296,81
141,2098,6,25
91,1856,126,523
61,1736,127,313
36,1677,73,103
175,1131,69,131
78,1152,93,410
142,1120,129,575
45,1060,195,505
5,1191,249,141
177,1450,398,52
21,1820,435,299
82,2005,510,381
111,2184,746,270
8,1946,680,119
104,1842,787,381
138,1706,1019,244
182,1595,1058,485
139,1680,1260,362
168,1848,1559,75
195,1882,1616,342
145,2043,1713,221
15,2085,1797,350
3,2116,1873,105
70,2012,1975,87
13,1889,1720,411
132,1833,1789,381
169,1713,1818,92
188,1622,1862,198
6,1456,1804,329
147,1085,1811,147
115,747,1840,797
10,592,1848,471
133,514,1770,371
122,425,1514,155
63,32,1428,56
135,277,1305,92
38,70,984,384
1,278,832,247
117,513,566,31
193,579,472,333
31,632,506,215
54,637,536,299
131,555,1117,355
90,767,1474,99
51,1000,1347,314
121,846,1034,10
118,1204,1227,591
74,1300,1251,646
134,1424,1502,419
11,1777,1185,330
33,1893,1017,78
160,1978,992,421
29,2154,1156,28
0,2249,1105,40
109,2279,1148,144
35,2314,1089,132
143,2702,900,336
106,2905,891,68
124,2932,989,109
128,3079,1029,534
62,2964,1170,51
18,2954,1253,65
55,2959,1326,289
34,2834,1384,245
170,2829,1619,522
152,2909,1748,83
4,3337,1928,515
149,3388,1945,501
28,3485,1906,229
20,3731,1803,11
60,3979,1762,164
94,3944,1385,108
66,3928,1338,512
47,3907,1503,174
148,3825,1576,145
199,3447,1705,619

Greedy Cycle (2-Regret Weighted 0.2)
id,x,y,cost
85,1365,1457,784
51,1000,1347,314
121,846,1034,10
131,555,1117,355
135,277,1305,92
63,32,1428,56
122,425,1514,155
133,514,1770,371
10,592,1848,471
178,683,1750,711
90,767,1474,99
191,817,1510,609
147,1085,1811,147
6,1456,1804,329
188,1622,1862,198
169,1713,1818,92
132,1833,1789,381
13,1889,1720,411
70,2012,1975,87
3,2116,1873,105
15,2085,1797,350
145,2043,1713,221
195,1882,1616,342
168,1848,1559,75
29,2154,1156,28
109,2279,1148,144
35,2314,1089,132
0,2249,1105,40
111,2184,746,270
81,2453,462,379
153,2717,358,51
163,3078,311,182
180,3274,562,635
176,3281,586,6
86,3382,964,27
95,3370,1235,263
128,3079,1029,534
106,2905,891,68
143,2702,900,336
124,2932,989,109
62,2964,1170,51
18,2954,1253,65
55,2959,1326,289
34,2834,1384,245
170,2829,1619,522
152,2909,1748,83
183,3276,1559,31
140,3287,1689,60
4,3337,1928,515
149,3388,1945,501
28,3485,1906,229
20,3731,1803,11
60,3979,1762,164
148,3825,1576,145
47,3907,1503,174
94,3944,1385,108
66,3928,1338,512
22,3619,1219,596
130,3461,1269,475
99,3586,1263,451
185,3525,1112,27
179,3749,1066,205
172,3848,995,539
166,3525,715,67
194,3437,588,248
113,3325,479,63
114,3431,256,381
137,3433,28,262
103,3241,318,302
89,3196,229,303
127,3238,171,238
165,3139,124,509
187,2813,30,216
146,2640,88,715
97,2352,181,604
77,2282,296,81
141,2098,6,25
91,1856,126,523
36,1677,73,103
61,1736,127,313
175,1131,69,131
78,1152,93,410
142,1120,129,575
45,1060,195,505
5,1191,249,141
177,1450,398,52
21,1820,435,299
87,1866,460,712
82,2005,510,381
8,1946,680,119
104,1842,787,381
56,1911,804,697
144,1992,864,486
160,1978,992,421
33,1893,1017,78
138,1706,1019,244
182,1595,1058,485
11,1777,1185,330
139,1680,1260,362
134,1424,1502,419
85,1365,1457,784

Greedy Cycle (2-Regret Weighted 0.7)
id,x,y,cost
56,1911,804,697
144,1992,864,486
111,2184,746,270
50,2256,517,914
77,2282,296,81
81,2453,462,379
153,2717,358,51
146,2640,88,715
187,2813,30,216
163,3078,311,182
89,3196,229,303
127,3238,171,238
103,3241,318,302
26,3278,370,683
113,3325,479,63
176,3281,586,6
194,3437,588,248
166,3525,715,67
86,3382,964,27
185,3525,1112,27
179,3749,1066,205
172,3848,995,539
57,3999,1093,628
66,3928,1338,512
94,3944,1385,108
47,3907,1503,174
148,3825,1576,145
60,3979,1762,164
20,3731,1803,11
59,3624,1821,751
28,3485,1906,229
149,3388,1945,501
4,3337,1928,515
140,3287,1689,60
183,3276,1559,31
9,3503,1542,610
99,3586,1263,451
130,3461,1269,475
95,3370,1235,263
128,3079,1029,534
55,2959,1326,289
34,2834,1384,245
18,2954,1253,65
62,2964,1170,51
124,2932,989,109
106,2905,891,68
143,2702,900,336
35,2314,1089,132
0,2249,1105,40
109,2279,1148,144
29,2154,1156,28
160,1978,992,421
33,1893,1017,78
49,1904,1118,704
11,1777,1185,330
134,1424,1502,419
74,1300,1251,646
118,1204,1227,591
98,1116,1294,697
51,1000,1347,314
90,767,1474,99
121,846,1034,10
131,555,1117,355
151,642,673,676
54,637,536,299
31,632,506,215
193,579,472,333
117,513,566,31
198,441,604,470
156,297,653,506
1,278,832,247
38,70,984,384
135,277,1305,92
102,129,1293,732
63,32,1428,56
40,7,1897,120
107,73,1855,324
72,219,1778,698
122,425,1514,155
133,514,1770,371
10,592,1848,471
115,747,1840,797
147,1085,1811,147
192,1236,1832,911
6,1456,1804,329
188,1622,1862,198
169,1713,1818,92
132,1833,1789,381
13,1889,1720,411
70,2012,1975,87
3,2116,1873,105
15,2085,1797,350
145,2043,1713,221
195,1882,1616,342
168,1848,1559,75
139,1680,1260,362
182,1595,1058,485
138,1706,1019,244
104,1842,787,381
8,1946,680,119
56,1911,804,697

NN-Flexible (2-Regret)
id,x,y,cost
129,2991,504,888
119,2735,684,850
159,2711,851,677
37,2339,880,952
41,2359,715,786
81,2453,462,379
77,2282,296,81
97,2352,181,604
146,2640,88,715
187,2813,30,216
165,3139,124,509
127,3238,171,238
137,3433,28,262
75,3736,103,646
93,3991,247,899
76,3688,376,766
194,3437,588,248
166,3525,715,67
86,3382,964,27
110,3208,1020,990
128,3079,1029,534
124,2932,989,109
62,2964,1170,51
18,2954,1253,65
34,2834,1384,245
174,3115,1498,766
183,3276,1559,31
9,3503,1542,610
99,3586,1263,451
185,3525,1112,27
179,3749,1066,205
172,3848,995,539
57,3999,1093,628
66,3928,1338,512
47,3907,1503,174
148,3825,1576,145
23,3960,1824,795
20,3731,1803,11
59,3624,1821,751
28,3485,1906,229
4,3337,1928,515
152,2909,1748,83
184,2600,1799,594
155,2452,1841,197
84,2347,1997,874
3,2116,1873,105
15,2085,1797,350
145,2043,1713,221
13,1889,1720,411
132,1833,1789,381
169,1713,1818,92
188,1622,1862,198
6,1456,1804,329
150,1310,1865,923
147,1085,1811,147
134,1424,1502,419
2,1459,1404,932
43,1654,1486,638
139,1680,1260,362
11,1777,1185,330
0,2249,1105,40
33,1893,1017,78
104,1842,787,381
8,1946,680,119
82,2005,510,381
87,1866,460,712
79,1770,132,784
36,1677,73,103
7,1420,157,945
177,1450,398,52
123,1306,516,914
5,1191,249,141
78,1152,93,410
162,902,44,623
80,673,52,170
108,129,15,703
196,234,358,990
42,165,550,579
156,297,653,506
30,414,551,842
117,513,566,31
151,642,673,676
173,905,550,707
19,810,808,692
112,845,885,662
121,846,1034,10
116,990,1092,808
98,1116,1294,697
51,1000,1347,314
125,804,1364,658
191,817,1510,609
178,683,1750,711
10,592,1848,471
133,514,1770,371
44,449,1756,847
72,219,1778,698
40,7,1897,120
63,32,1428,56
92,35,1248,894
38,70,984,384
129,2991,504,888

NN-Flexible (3-Regret)
id,x,y,cost
147,1085,1811,147
192,1236,1832,911
6,1456,1804,329
188,1622,1862,198
65,1655,1900,908
132,1833,1789,381
13,1889,1720,411
161,1973,1935,708
70,2012,1975,87
84,2347,1997,874
155,2452,1841,197
184,2600,1799,594
53,2920,1809,791
152,2909,1748,83
170,2829,1619,522
34,2834,1384,245
55,2959,1326,289
174,3115,1498,766
183,3276,1559,31
140,3287,1689,60
4,3337,1928,515
101,3478,1919,906
59,3624,1821,751
20,3731,1803,11
23,3960,1824,795
60,3979,1762,164
47,3907,1503,174
154,3958,1389,782
66,3928,1338,512
57,3999,1093,628
52,3784,960,767
179,3749,1066,205
22,3619,1219,596
185,3525,1112,27
86,3382,964,27
110,3208,1020,990
128,3079,1029,534
64,3217,791,927
176,3281,586,6
88,3334,578,840
166,3525,715,67
48,3793,578,792
93,3991,247,899
75,3736,103,646
137,3433,28,262
127,3238,171,238
89,3196,229,303
163,3078,311,182
186,2851,343,952
153,2717,358,51
119,2735,684,850
159,2711,851,677
143,2702,900,336
41,2359,715,786
37,2339,880,952
35,2314,1089,132
0,2249,1105,40
29,2154,1156,28
49,1904,1118,704
138,1706,1019,244
182,1595,1058,485
25,1309,801,319
158,1118,954,743
116,990,1092,808
118,1204,1227,591
98,1116,1294,697
51,1000,1347,314
125,804,1364,658
90,767,1474,99
115,747,1840,797
10,592,1848,471
44,449,1756,847
72,219,1778,698
107,73,1855,324
40,7,1897,120
63,32,1428,56
92,35,1248,894
38,70,984,384
16,119,890,585
197,254,827,839
156,297,653,506
30,414,551,842
196,234,358,990
108,129,15,703
190,667,101,52
80,673,52,170
46,895,10,959
162,902,44,623
175,1131,69,131
78,1152,93,410
7,1420,157,945
36,1677,73,103
91,1856,126,523
141,2098,6,25
97,2352,181,604
77,2282,296,81
58,2105,393,876
82,2005,510,381
8,1946,680,119
56,1911,804,697
147,1085,1811,147

NN-Flexible (2-Regret Weighted 0.5)
id,x,y,cost
84,2347,1997,874
167,2446,1648,967
69,2371,1434,856
184,2600,1799,594
53,2920,1809,791
170,2829,1619,522
174,3115,1498,766
9,3503,1542,610
199,3447,1705,619
4,3337,1928,515
101,3478,1919,906
59,3624,1821,751
23,3960,1824,795
154,3958,1389,782
57,3999,1093,628
22,3619,1219,596
130,3461,1269,475
181,3209,1224,935
83,3014,1243,741
128,3079,1029,534
110,3208,1020,990
64,3217,791,927
52,3784,960,767
48,3793,578,792
76,3688,376,766
93,3991,247,899
75,3736,103,646
137,3433,28,262
165,3139,124,509
26,3278,370,683
88,3334,578,840
129,2991,504,888
186,2851,343,952
146,2640,88,715
97,2352,181,604
58,2105,393,876
50,2256,517,914
14,2360,538,920
41,2359,715,786
119,2735,684,850
159,2711,851,677
37,2339,880,952
12,2196,1078,893
39,2132,1084,891
49,1904,1118,704
182,1595,1058,485
56,1911,804,697
68,2040,690,962
157,1690,787,856
171,1601,634,953
87,1866,460,712
79,1770,132,784
7,1420,157,945
123,1306,516,914
25,1309,801,319
112,845,885,662
19,810,808,692
173,905,550,707
151,642,673,676
164,655,486,690
142,1120,129,575
46,895,10,959
105,649,254,892
108,129,15,703
196,234,358,990
42,165,550,579
30,414,551,842
24,321,724,832
197,254,827,839
16,119,890,585
27,2,879,400
92,35,1248,894
102,129,1293,732
32,240,1344,797
96,170,1403,826
100,114,1710,594
72,219,1778,698
17,210,1841,799
44,449,1756,847
10,592,1848,471
178,683,1750,711
115,747,1840,797
71,954,1556,744
67,981,1513,893
120,977,1482,796
191,817,1510,609
125,804,1364,658
131,555,1117,355
116,990,1092,808
158,1118,954,743
98,1116,1294,697
74,1300,1251,646
85,1365,1457,784
2,1459,1404,932
43,1654,1486,638
192,1236,1832,911
150,1310,1865,923
65,1655,1900,908
126,1822,1668,732
161,1973,1935,708
84,2347,1997,874

NN-Flexible (2-Regret Weighted 0.2)
id,x,y,cost
131,555,1117,355
151,642,673,676
164,655,486,690
173,905,550,707
19,810,808,692
112,845,885,662
25,1309,801,319
158,1118,954,743
116,990,1092,808
125,804,1364,658
191,817,1510,609
71,954,1556,744
67,981,1513,893
120,977,1482,796
98,1116,1294,697
118,1204,1227,591
74,1300,1251,646
85,1365,1457,784
2,1459,1404,932
43,1654,1486,638
192,1236,1832,911
150,1310,1865,923
65,1655,1900,908
126,1822,1668,732
161,1973,1935,708
84,2347,1997,874
167,2446,1648,967
69,2371,1434,856
184,2600,1799,594
53,2920,1809,791
170,2829,1619,522
174,3115,1498,766
83,3014,1243,741
181,3209,1224,935
9,3503,1542,610
199,3447,1705,619
4,3337,1928,515
101,3478,1919,906
59,3624,1821,751
23,3960,1824,795
154,3958,1389,782
57,3999,1093,628
22,3619,1219,596
52,3784,960,767
48,3793,578,792
93,3991,247,899
75,3736,103,646
76,3688,376,766
137,3433,28,262
26,3278,370,683
180,3274,562,635
88,3334,578,840
64,3217,791,927
110,3208,1020,990
159,2711,851,677
119,2735,684,850
129,2991,504,888
186,2851,343,952
165,3139,124,509
146,2640,88,715
97,2352,181,604
58,2105,393,876
50,2256,517,914
14,2360,538,920
41,2359,715,786
37,2339,880,952
12,2196,1078,893
39,2132,1084,891
49,1904,1118,704
182,1595,1058,485
56,1911,804,697
68,2040,690,962
157,1690,787,856
171,1601,634,953
87,1866,460,712
79,1770,132,784
7,1420,157,945
123,1306,516,914
5,1191,249,141
142,1120,129,575
162,902,44,623
46,895,10,959
105,649,254,892
108,129,15,703
196,234,358,990
42,165,550,579
30,414,551,842
24,321,724,832
197,254,827,839
16,119,890,585
92,35,1248,894
102,129,1293,732
32,240,1344,797
96,170,1403,826
100,114,1710,594
72,219,1778,698
17,210,1841,799
44,449,1756,847
178,683,1750,711
115,747,1840,797
131,555,1117,355

NN-Flexible (2-Regret Weighted 0.7)
id,x,y,cost
131,555,1117,355
125,804,1364,658
120,977,1482,796
67,981,1513,893
71,954,1556,744
115,747,1840,797
10,592,1848,471
44,449,1756,847
17,210,1841,799
100,114,1710,594
96,170,1403,826
32,240,1344,797
102,129,1293,732
92,35,1248,894
38,70,984,384
16,119,890,585
197,254,827,839
24,321,724,832
30,414,551,842
42,165,550,579
196,234,358,990
108,129,15,703
105,649,254,892
46,895,10,959
142,1120,129,575
123,1306,516,914
7,1420,157,945
79,1770,132,784
87,1866,460,712
171,1601,634,953
157,1690,787,856
182,1595,1058,485
11,1777,1185,330
49,1904,1118,704
39,2132,1084,891
12,2196,1078,893
37,2339,880,952
41,2359,715,786
56,1911,804,697
68,2040,690,962
58,2105,393,876
50,2256,517,914
14,2360,538,920
97,2352,181,604
146,2640,88,715
186,2851,343,952
129,2991,504,888
119,2735,684,850
159,2711,851,677
124,2932,989,109
128,3079,1029,534
110,3208,1020,990
64,3217,791,927
88,3334,578,840
26,3278,370,683
163,3078,311,182
165,3139,124,509
137,3433,28,262
75,3736,103,646
93,3991,247,899
76,3688,376,766
48,3793,578,792
52,3784,960,767
57,3999,1093,628
154,3958,1389,782
23,3960,1824,795
59,3624,1821,751
101,3478,1919,906
4,3337,1928,515
199,3447,1705,619
9,3503,1542,610
99,3586,1263,451
95,3370,1235,263
181,3209,1224,935
83,3014,1243,741
174,3115,1498,766
53,2920,1809,791
184,2600,1799,594
69,2371,1434,856
167,2446,1648,967
84,2347,1997,874
161,1973,1935,708
126,1822,1668,732
65,1655,1900,908
150,1310,1865,923
192,1236,1832,911
43,1654,1486,638
2,1459,1404,932
85,1365,1457,784
74,1300,1251,646
118,1204,1227,591
98,1116,1294,697
116,990,1092,808
158,1118,954,743
25,1309,801,319
112,845,885,662
19,810,808,692
173,905,550,707
164,655,486,690
151,642,673,676
131,555,1117,355

