Random Search
id,x,y,cost
20,34,1705,1371
22,47,1340,88
146,60,1148,839
103,11,1064,1203
34,43,770,191
160,307,671,228
48,227,534,986
30,97,409,1025
104,278,318,1655
177,263,208,527
10,249,47,774
190,373,80,931
84,656,226,931
112,816,83,607
29,990,47,1499
123,1199,322,119
127,1311,113,736
70,1639,4,622
6,1748,185,1859
154,1878,234,262
158,2032,230,1155
53,2097,299,81
182,2088,453,1327
133,1675,616,491
122,1954,737,1183
12,2219,964,1370
94,2237,764,323
189,2298,573,1226
97,2465,426,310
1,2524,387,414

Greedy Cycle 2-Regret with Weighted Sum
id,x,y,cost
23,2005,1631,819
137,1902,1390,293
176,1774,1020,70
80,1823,868,445
79,1852,682,561
63,1972,616,129
94,2237,764,323
124,2337,850,962
152,2549,554,351
97,2465,426,310
1,2524,387,414
101,2504,302,297
2,2769,430,500
120,3016,260,34
82,3069,412,1133
129,3023,557,657
57,3134,746,555
92,3174,606,390
55,3144,924,585
52,3166,973,557
49,2943,1341,104
102,2866,1409,939
148,2498,1204,450
9,2662,1405,776
62,2678,1417,182
144,2898,1609,168
14,3088,1482,267
138,3226,1399,1055
178,3134,1169,420
106,3171,1147,264
185,3469,1080,64
165,3576,1287,286
40,3585,1109,277
90,3991,1300,246
81,3901,849,606
196,3688,759,727
179,3369,697,889
145,3400,530,145
78,3399,405,20
31,3697,324,394
56,3796,244,1046
113,3819,191,283
175,3828,57,178
171,3726,56,237
16,3562,3,82
25,3209,224,756
44,3134,177,311
75,2614,132,360
86,2398,214,497
26,2371,371,834
100,2343,360,965
121,2218,431,1094
53,2097,299,81
180,1913,314,175
154,1878,234,262
135,1651,164,197
70,1639,4,622
127,1311,113,736
123,1199,322,119
162,1416,553,555
133,1675,616,491
151,1525,726,291
51,1479,1027,617
118,1229,1036,824
59,1172,933,125
65,928,782,163
116,883,826,345
43,724,765,581
184,518,452,296
84,656,226,931
112,816,83,607
4,661,87,903
190,373,80,931
10,249,47,774
177,263,208,527
54,165,413,557
48,227,534,986
160,307,671,228
34,43,770,191
146,60,1148,839
22,47,1340,88
18,229,1847,182
108,389,1979,686
69,359,1840,1033
159,331,1322,704
181,314,954,736
42,583,895,158
5,628,974,1081
115,893,1198,166
41,550,1241,379
193,501,1290,5
139,772,1422,150
68,922,1647,785
46,1065,1451,526
0,1355,1796,496
117,1199,1948,611
143,1417,1961,424
183,1838,1943,43
89,1922,1845,754
186,2121,1641,859
23,2005,1631,819

